,playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
47652,anderni01,2020,1,TBA,AL,2,1,19,0,0,0,6,49,5,1,1,3,26,0.091,0.55,0.0,0,0.0,0,58.0,9,2,0.0,0.0,0.0
47653,andersh01,2020,1,SFN,NL,0,0,18,0,0,0,0,46,10,6,3,12,18,0.182,3.52,0.0,2,0.0,0,67.0,4,6,0.0,0.0,1.0
47654,anderty01,2020,1,SFN,NL,4,3,13,11,1,0,0,179,58,29,5,25,41,0.256,4.37,0.0,1,4.0,0,260.0,0,32,1.0,3.0,4.0
47655,andrima01,2020,1,LAA,AL,2,4,16,1,0,0,2,96,21,16,5,11,33,0.184,4.5,0.0,0,1.0,0,126.0,3,17,0.0,0.0,5.0
47656,antonte01,2020,1,CIN,NL,0,3,13,4,0,0,0,106,20,11,4,16,45,0.165,2.8,0.0,2,2.0,0,141.0,1,11,0.0,2.0,4.0
47657,arciaor01,2020,1,MIL,NL,0,0,2,0,0,0,0,6,4,4,1,1,0,0.444,18.0,0.0,0,0.0,0,11.0,2,4,0.0,1.0,0.0
47658,armstsh01,2020,1,BAL,AL,2,0,14,0,0,0,0,45,9,3,1,3,14,0.17,1.8,0.0,2,1.0,0,57.0,2,6,0.0,0.0,3.0
47659,arrieja01,2020,1,PHI,NL,4,4,9,9,0,0,0,133,51,25,6,16,32,0.298,5.08,0.0,4,1.0,0,190.0,0,25,0.0,2.0,9.0
47660,avilalu01,2020,1,NYA,AL,0,0,10,0,0,0,0,25,9,4,2,5,9,0.265,4.32,0.0,0,0.0,0,39.0,1,4,0.0,0.0,1.0
47661,bacusda01,2020,1,WAS,NL,0,0,11,0,0,0,0,34,14,10,1,9,7,0.298,7.94,0.0,0,0.0,0,57.0,3,10,0.0,1.0,1.0
47662,baezmi01,2020,1,SDN,NL,0,0,3,1,0,0,0,14,7,4,0,2,7,0.333,7.71,0.0,0,0.0,1,23.0,1,4,0.0,0.0,0.0
47663,baezpe01,2020,1,LAN,NL,0,0,18,0,0,0,2,51,10,6,2,7,13,0.159,3.18,0.0,0,0.0,0,70.0,2,8,0.0,0.0,0.0
47664,bailebr01,2020,1,HOU,AL,0,0,5,0,0,0,0,22,6,2,1,3,4,0.231,2.45,0.0,1,1.0,0,30.0,1,2,0.0,0.0,0.0
47665,baileho02,2020,1,MIN,AL,1,0,2,2,0,0,0,24,6,3,1,3,7,0.207,3.38,0.0,0,1.0,0,33.0,0,3,0.0,0.0,1.0
47666,bandaan01,2020,1,TBA,AL,1,0,4,0,0,0,1,21,10,8,1,5,4,0.345,10.29,0.0,0,2.0,0,36.0,3,9,0.0,0.0,3.0
47667,baragca01,2020,1,SFN,NL,5,1,24,1,0,0,0,67,17,10,3,5,19,0.21,4.03,0.0,1,1.0,0,88.0,2,10,0.0,1.0,1.0
47668,bardda01,2020,1,COL,NL,4,2,23,0,0,0,6,74,22,10,2,10,27,0.237,3.65,2.0,1,3.0,0,106.0,10,10,0.0,0.0,3.0
47669,bardlu01,2020,1,LAA,AL,0,0,6,0,0,0,0,16,7,4,2,0,7,0.304,6.75,0.0,0,0.0,1,23.0,3,4,0.0,0.0,0.0
47670,barlosc01,2020,1,KCA,AL,2,1,32,0,0,0,2,90,27,14,4,9,39,0.239,4.2,2.0,2,2.0,0,125.0,7,14,0.0,1.0,2.0
47671,barneja01,2020,1,LAA,AL,0,2,18,0,0,0,0,54,19,11,1,4,24,0.275,5.5,0.0,0,2.0,0,78.0,5,13,1.0,2.0,1.0
47672,barnema01,2020,1,BOS,AL,1,3,24,0,0,0,9,69,18,11,4,14,31,0.214,4.3,1.0,4,2.0,0,102.0,14,13,1.0,1.0,4.0
47673,barreaa01,2020,1,WAS,NL,0,0,2,0,0,0,0,5,2,2,0,2,1,0.333,10.8,1.0,0,1.0,0,9.0,0,2,0.0,0.0,1.0
47674,barrija01,2020,1,LAA,AL,1,0,7,5,0,0,0,97,27,13,3,9,27,0.223,3.62,1.0,0,1.0,0,132.0,2,13,0.0,1.0,0.0
47675,bashlty01,2020,1,PIT,NL,0,0,8,0,0,0,0,25,9,8,2,4,6,0.281,8.64,0.0,1,2.0,0,38.0,3,8,0.0,0.0,2.0
47676,bassan01,2020,1,TOR,AL,2,3,26,0,0,0,7,77,17,10,2,9,21,0.189,3.51,2.0,0,0.0,0,100.0,14,13,1.0,0.0,1.0
47677,bassich01,2020,1,OAK,AL,5,2,11,11,0,0,0,189,56,16,6,17,55,0.233,2.29,0.0,2,2.0,0,261.0,0,18,1.0,1.0,4.0
47678,bauertr01,2020,1,CIN,NL,5,4,11,11,2,2,0,219,41,14,9,17,100,0.159,1.73,1.0,3,3.0,0,278.0,0,17,0.0,0.0,3.0
47679,beaslje01,2020,1,ARI,NL,0,0,1,0,0,0,0,1,2,0,0,0,1,0.667,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0
47680,bednada01,2020,1,SDN,NL,0,0,4,0,0,0,0,19,11,5,1,2,5,0.367,7.11,0.0,0,0.0,0,32.0,3,6,0.0,0.0,0.0
47681,bedroca01,2020,1,LAA,AL,0,0,11,0,0,0,0,44,10,4,0,6,11,0.196,2.45,0.0,1,0.0,0,58.0,3,4,0.0,1.0,0.0
47682,beeksja01,2020,1,TBA,AL,1,1,12,0,0,0,1,58,21,7,1,4,26,0.276,3.26,0.0,2,0.0,0,81.0,3,9,1.0,0.0,3.0
47683,bemboan01,2020,1,LAA,AL,0,0,1,0,0,0,0,3,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0,4.0,1,0,0.0,0.0,0.0
47684,benjawe01,2020,1,TEX,AL,2,1,8,1,0,0,0,67,24,12,4,7,21,0.264,4.84,0.0,0,0.0,0,98.0,0,12,0.0,0.0,1.0
47685,bergetr01,2020,1,TOR,AL,0,0,1,0,0,0,0,5,1,0,0,1,3,0.2,0.0,0.0,0,0.0,0,6.0,0,0,0.0,0.0,0.0
47686,bergetr01,2020,2,ARI,NL,1,0,7,0,0,0,1,20,4,3,1,8,8,0.182,4.05,0.0,0,0.0,0,30.0,2,3,0.0,0.0,2.0
47687,berrijo01,2020,1,MIN,AL,5,4,12,12,0,0,0,189,57,28,8,26,68,0.238,4.0,0.0,5,3.0,0,271.0,0,28,0.0,2.0,3.0
47688,betande01,2020,1,NYN,NL,0,1,15,0,0,0,0,35,12,10,0,12,11,0.267,7.71,0.0,2,2.0,0,59.0,2,10,0.0,0.0,2.0
47689,biagijo01,2020,1,HOU,AL,0,0,4,0,0,0,0,13,10,10,1,4,4,0.435,20.77,0.0,1,0.0,0,27.0,0,10,0.0,0.0,0.0
47690,bickfph01,2020,1,MIL,NL,0,0,1,0,0,0,0,3,4,4,0,0,2,0.571,36.0,0.0,1,2.0,0,9.0,0,4,0.0,0.0,0.0
47691,biddlje01,2020,1,CIN,NL,0,0,1,0,0,0,0,2,1,0,0,1,1,0.333,0.0,0.0,0,0.0,0,4.0,0,0,0.0,0.0,0.0
47692,biebesh01,2020,1,CLE,AL,8,1,12,12,0,0,0,232,46,14,7,21,122,0.167,1.63,0.0,5,1.0,0,297.0,0,15,0.0,0.0,3.0
47693,bielabr01,2020,1,HOU,AL,3,3,12,6,0,0,0,96,39,24,9,17,26,0.305,6.75,0.0,0,2.0,0,148.0,3,26,1.0,0.0,5.0
47694,blackpa01,2020,1,OAK,AL,0,1,1,1,0,0,0,7,5,7,0,2,2,0.417,27.0,0.0,1,0.0,0,14.0,0,7,0.0,0.0,0.0
47695,blackra01,2020,1,MIL,NL,0,0,3,0,0,0,0,9,2,1,0,3,3,0.182,3.0,0.0,0,0.0,0,14.0,2,1,0.0,0.0,0.0
47696,bleieri01,2020,1,BAL,AL,0,0,2,0,0,0,0,9,1,0,0,0,4,0.1,0.0,0.0,1,1.0,0,11.0,0,0,0.0,0.0,0.0
47697,bleieri01,2020,2,MIA,NL,1,1,19,0,0,0,0,41,13,4,0,4,7,0.25,2.63,1.0,1,0.0,0,56.0,1,6,0.0,0.0,3.0
47698,blewesc01,2020,1,KCA,AL,0,0,2,0,0,0,0,9,6,2,0,1,4,0.4,6.0,0.0,0,0.0,0,16.0,1,2,0.0,0.0,0.0
47699,bolanro01,2020,1,KCA,AL,0,2,2,2,0,0,0,11,8,5,2,3,2,0.471,12.27,0.0,2,1.0,0,21.0,0,7,0.0,0.0,1.0
47700,borucry01,2020,1,TOR,AL,1,1,21,0,0,0,0,50,12,5,1,12,21,0.2,2.7,1.0,0,0.0,0,73.0,1,5,0.0,1.0,1.0
47701,bourqja01,2020,1,WAS,NL,1,0,6,0,0,0,0,12,3,3,1,5,1,0.214,6.75,0.0,1,0.0,0,19.0,3,3,0.0,0.0,1.0
47702,boxbebr01,2020,1,MIA,NL,1,0,23,0,0,0,0,54,17,6,3,8,18,0.246,3.0,0.0,0,1.0,0,79.0,0,7,0.0,1.0,2.0
47703,boydma01,2020,1,DET,AL,3,7,12,12,1,0,0,181,67,45,15,22,60,0.278,6.71,0.0,5,5.0,0,271.0,0,46,1.0,2.0,5.0
47704,brachbr01,2020,1,NYN,NL,1,0,14,0,0,0,0,37,8,8,2,14,14,0.186,5.84,0.0,2,1.0,0,58.0,5,8,0.0,0.0,1.0
47705,brachsi01,2020,1,ARI,NL,0,0,1,0,0,0,0,3,2,2,1,0,1,0.4,18.0,0.0,0,0.0,0,5.0,0,2,0.0,0.0,0.0
47706,bradlar01,2020,1,ARI,NL,1,0,10,0,0,0,6,32,13,5,0,3,12,0.317,4.22,0.0,0,1.0,0,45.0,9,5,0.0,0.0,3.0
47707,bradlar01,2020,2,CIN,NL,1,0,6,0,0,0,0,23,4,1,1,0,6,0.143,1.17,0.0,0,0.0,0,28.0,1,1,0.0,0.0,1.0
47708,brasiry01,2020,1,BOS,AL,1,0,25,1,0,0,0,75,24,11,2,11,30,0.245,3.96,1.0,1,0.0,2,110.0,1,12,0.0,1.0,1.0
47709,braulst01,2020,1,PIT,NL,1,3,11,10,1,0,0,128,29,16,2,22,38,0.195,3.38,0.0,3,5.0,0,178.0,0,17,0.0,2.0,7.0
47710,braymbe01,2020,1,WAS,NL,1,0,3,1,0,0,0,22,7,1,0,5,8,0.241,1.23,0.0,0,0.0,0,34.0,0,1,0.0,0.0,0.0
47711,brennbr01,2020,1,SEA,AL,0,0,5,0,0,0,0,22,7,3,2,5,7,0.25,3.68,1.0,0,0.0,0,33.0,0,3,0.0,0.0,1.0
47712,breweco01,2020,1,BOS,AL,0,3,11,4,0,0,0,77,31,16,6,14,25,0.29,5.61,0.0,1,1.0,0,122.0,1,17,0.0,0.0,1.0
47713,briceau01,2020,1,BOS,AL,1,0,21,1,0,0,0,59,17,13,3,13,25,0.236,5.95,0.0,1,2.0,0,87.0,2,13,0.0,0.0,2.0
47714,brighje01,2020,1,MIA,NL,0,0,1,0,0,0,0,3,2,1,0,0,0,0.4,9.0,0.0,0,0.0,0,5.0,0,1,0.0,0.0,0.0
47715,brittza01,2020,1,NYA,AL,1,2,20,0,0,0,8,57,12,4,0,7,16,0.174,1.89,0.0,4,0.0,0,76.0,10,6,0.0,0.0,0.0
47716,brogdco01,2020,1,PHI,NL,1,0,9,0,0,0,0,34,5,5,3,5,17,0.128,3.97,1.0,0,0.0,0,44.0,3,5,0.0,0.0,0.0
47717,brossmi01,2020,1,TBA,AL,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,1.0,1,0,0.0,0.0,0.0
47718,brothre01,2020,1,CHN,NL,0,0,3,0,0,0,0,10,2,3,2,3,8,0.167,8.1,0.0,0,0.0,1,15.0,0,3,0.0,0.0,0.0
47719,brubajt01,2020,1,PIT,NL,1,3,11,9,0,0,0,142,48,26,6,17,48,0.262,4.94,0.0,4,3.0,0,205.0,0,27,0.0,2.0,3.0
47720,bubickr01,2020,1,KCA,AL,1,6,10,10,0,0,0,150,52,24,8,22,49,0.263,4.32,1.0,0,2.0,0,222.0,0,29,0.0,0.0,6.0
47721,buchtry01,2020,1,LAA,AL,2,0,10,0,0,0,0,18,5,3,2,6,8,0.217,4.5,0.0,1,0.0,0,29.0,1,4,0.0,0.0,0.0
47722,buehlwa01,2020,1,LAN,NL,1,0,8,8,0,0,0,110,24,14,7,11,42,0.178,3.44,0.0,4,1.0,0,147.0,0,18,0.0,0.0,1.0
47723,bumgama01,2020,1,ARI,NL,1,4,9,9,0,0,0,125,47,30,13,13,30,0.276,6.48,2.0,0,6.0,0,190.0,0,31,0.0,1.0,3.0
47724,bummeaa01,2020,1,CHA,AL,1,0,9,0,0,0,0,28,5,1,0,5,14,0.152,0.96,0.0,0,0.0,0,38.0,1,1,0.0,0.0,1.0
47725,bundydy01,2020,1,LAA,AL,6,3,11,11,1,0,0,197,51,24,5,17,72,0.208,3.29,1.0,2,4.0,0,267.0,0,27,0.0,0.0,3.0
47726,burdini01,2020,1,PIT,NL,0,1,3,0,0,0,1,7,2,1,0,2,4,0.25,3.86,0.0,0,0.0,0,10.0,3,1,0.0,0.0,1.0
47727,burdiza01,2020,1,CHA,AL,0,1,8,0,0,0,0,22,11,9,4,3,11,0.324,11.05,0.0,1,0.0,0,37.0,0,11,0.0,0.0,0.0
47728,burneco01,2020,1,MIL,NL,4,1,12,9,0,0,0,179,37,14,2,24,88,0.174,2.11,0.0,5,3.0,0,240.0,2,15,0.0,0.0,2.0
47729,burrobe01,2020,1,DET,AL,0,0,5,0,0,0,0,20,8,4,3,1,3,0.286,5.4,0.0,0,1.0,0,30.0,1,4,0.0,0.0,0.0
47730,buterdr01,2020,1,COL,NL,0,0,1,0,0,0,0,5,3,1,0,0,1,0.375,5.4,0.0,0,0.0,0,8.0,1,1,0.0,0.0,0.0
47731,buttrty01,2020,1,LAA,AL,2,3,27,0,0,0,5,79,28,17,4,9,18,0.283,5.81,3.0,2,1.0,0,112.0,14,18,1.0,2.0,1.0
47732,cabrege01,2020,1,SLN,NL,4,1,19,0,0,0,1,67,10,6,3,16,32,0.132,2.42,0.0,3,4.0,0,96.0,1,9,0.0,0.0,2.0
47733,cahiltr01,2020,1,SFN,NL,1,2,11,6,0,0,0,75,16,9,3,14,31,0.184,3.24,0.0,1,2.0,0,106.0,2,10,1.0,2.0,0.0
47734,cannigr01,2020,1,LAA,AL,2,3,11,11,0,0,0,169,54,25,8,23,56,0.257,3.99,0.0,5,1.0,0,238.0,0,29,0.0,4.0,4.0
47735,carraca01,2020,1,CLE,AL,3,4,12,12,0,0,0,204,55,22,8,27,82,0.221,2.91,0.0,6,2.0,0,280.0,0,22,1.0,1.0,5.0
47736,carroco01,2020,1,BAL,AL,0,0,3,0,0,0,0,6,9,12,0,5,3,0.643,54.0,0.0,2,1.0,0,21.0,0,12,0.0,1.0,0.0
47737,castada01,2020,1,MIA,NL,1,2,7,6,0,0,0,89,30,10,3,11,12,0.263,3.03,0.0,1,0.0,0,126.0,0,12,0.0,1.0,3.0
47738,castehu01,2020,1,HOU,AL,0,1,8,0,0,0,0,32,12,8,2,5,12,0.273,6.75,0.0,0,2.0,0,51.0,4,8,0.0,0.0,0.0
47739,castery01,2020,1,COL,NL,1,4,10,9,0,0,0,130,37,28,12,26,25,0.236,5.82,0.0,1,5.0,0,189.0,0,30,0.0,1.0,4.0
47740,castidi01,2020,1,TBA,AL,3,0,22,0,0,0,4,65,12,4,3,11,23,0.156,1.66,0.0,0,1.0,0,89.0,5,4,0.0,0.0,1.0
47741,castilu02,2020,1,CIN,NL,4,6,12,12,1,0,0,210,62,25,5,24,89,0.233,3.21,0.0,1,1.0,0,292.0,0,31,0.0,1.0,5.0
47742,castran02,2020,1,DET,AL,0,0,1,0,0,0,0,3,1,2,1,1,1,0.25,18.0,0.0,0,0.0,0,5.0,1,2,0.0,0.0,0.0
47743,castrmi01,2020,1,BAL,AL,1,0,16,0,0,0,1,47,17,7,3,5,24,0.266,4.02,0.0,0,1.0,0,70.0,4,7,0.0,0.0,1.0
47744,castrmi01,2020,2,NYN,NL,1,2,10,0,0,0,0,27,11,4,1,8,14,0.297,4.0,0.0,0,0.0,0,45.0,1,5,0.0,0.0,1.0
47745,ceasedy01,2020,1,CHA,AL,5,4,12,12,0,0,0,175,50,26,12,34,44,0.234,4.01,1.0,1,5.0,0,255.0,0,30,0.0,1.0,10.0
47746,cederbl01,2020,1,PIT,NL,0,0,5,0,0,0,0,12,3,2,0,1,4,0.2,4.5,0.0,1,0.0,0,16.0,2,2,0.0,0.0,0.0
47747,cessalu01,2020,1,NYA,AL,0,0,16,0,0,0,1,65,20,8,2,7,17,0.235,3.32,0.0,1,0.0,1,93.0,6,10,0.0,0.0,0.0
47748,chacijh01,2020,1,ATL,NL,1,0,2,0,0,0,0,15,6,4,1,3,3,0.286,7.2,0.0,0,0.0,0,24.0,0,4,0.0,0.0,0.0
47749,chafian01,2020,1,ARI,NL,1,1,11,0,0,0,0,20,9,6,1,4,10,0.31,8.1,0.0,0,0.0,0,33.0,1,6,0.0,0.0,0.0
47750,chafian01,2020,2,CHN,NL,0,1,4,0,0,0,1,9,2,1,1,1,3,0.182,3.0,1.0,0,0.0,0,12.0,4,1,0.0,0.0,0.0
47751,chapmar01,2020,1,NYA,AL,1,1,13,0,0,0,3,35,6,4,2,4,22,0.15,3.09,0.0,0,1.0,1,45.0,8,4,0.0,0.0,0.0
47752,chatwty01,2020,1,CHN,NL,2,2,5,5,0,0,0,56,22,11,2,9,25,0.289,5.3,0.0,1,0.0,0,86.0,0,11,0.0,1.0,0.0
47753,chaveje01,2020,1,TEX,AL,0,0,18,0,0,0,0,51,20,13,6,7,13,0.303,6.88,0.0,0,1.0,0,77.0,5,13,0.0,3.0,1.0
47754,chiriyo01,2020,1,TBA,AL,0,0,3,3,0,0,0,34,14,3,2,4,10,0.304,2.38,0.0,0,2.0,0,52.0,0,4,0.0,0.0,1.0
47755,cimbead01,2020,1,CLE,AL,0,1,14,0,0,0,0,34,13,5,1,2,5,0.289,3.97,0.0,0,0.0,0,49.0,5,5,0.0,2.0,0.0
47756,cishest01,2020,1,CHA,AL,0,0,22,0,0,0,0,60,21,12,4,9,21,0.269,5.4,0.0,0,4.0,0,93.0,8,12,0.0,2.0,1.0
47757,cisnejo01,2020,1,DET,AL,3,3,29,0,0,0,0,89,23,10,1,10,34,0.209,3.03,0.0,0,3.0,0,123.0,2,10,0.0,0.0,1.0
47758,civalaa01,2020,1,CLE,AL,4,6,12,12,1,0,0,222,82,39,11,16,69,0.282,4.74,0.0,0,3.0,1,312.0,0,39,0.0,2.0,8.0
47759,clarkta01,2020,1,ARI,NL,3,0,12,5,0,0,0,130,35,21,8,21,40,0.217,4.36,2.0,0,0.0,0,183.0,2,23,0.0,1.0,4.0
47760,claudal01,2020,1,MIL,NL,0,0,20,0,0,0,1,57,18,9,2,6,15,0.243,4.26,0.0,2,1.0,0,81.0,7,10,0.0,0.0,2.0
47761,cleavga01,2020,1,PHI,NL,0,0,1,0,0,0,0,2,2,1,1,0,1,0.5,13.5,0.0,0,0.0,0,4.0,1,1,0.0,0.0,0.0
47762,clevimi01,2020,1,CLE,AL,1,1,4,4,0,0,0,68,20,8,5,11,21,0.247,3.18,0.0,0,0.0,0,93.0,0,8,0.0,0.0,2.0
47763,clevimi01,2020,2,SDN,NL,2,1,4,4,1,1,0,57,14,6,1,3,19,0.212,2.84,0.0,2,0.0,0,69.0,0,6,0.0,0.0,1.0
47764,clippty01,2020,1,MIN,AL,2,1,26,2,0,0,0,78,19,8,2,4,26,0.202,2.77,0.0,2,0.0,0,98.0,1,9,0.0,0.0,0.0
47765,cobbal01,2020,1,BAL,AL,2,5,10,10,0,0,0,157,52,25,8,18,38,0.252,4.3,0.0,1,2.0,0,226.0,0,27,0.0,0.0,6.0
47766,codyky01,2020,1,TEX,AL,1,1,8,5,0,0,0,68,15,4,1,13,18,0.19,1.59,0.0,3,0.0,0,92.0,3,5,0.0,0.0,3.0
47767,coleaj01,2020,1,TOR,AL,3,0,24,0,0,0,1,70,19,8,3,9,20,0.226,3.09,2.0,3,0.0,0,95.0,7,9,1.0,1.0,1.0
47768,colege01,2020,1,NYA,AL,7,3,12,12,2,1,0,219,53,23,14,17,94,0.197,2.84,0.0,2,2.0,0,288.0,0,27,0.0,0.0,3.0
47769,colined01,2020,1,MIN,AL,0,0,1,0,0,0,0,1,4,3,1,2,0,0.8,81.0,0.0,0,0.0,0,7.0,0,3,0.0,0.0,0.0
47770,colomal01,2020,1,CHA,AL,2,0,21,0,0,0,12,67,13,2,0,8,16,0.163,0.81,0.0,0,1.0,0,90.0,18,3,0.0,0.0,1.0
47771,coonrsa01,2020,1,SFN,NL,0,2,18,0,0,0,3,44,17,16,2,7,15,0.283,9.82,0.0,1,2.0,0,71.0,5,16,0.0,1.0,0.0
47772,corbipa01,2020,1,WAS,NL,2,7,11,11,0,0,0,197,85,34,10,18,60,0.308,4.66,1.0,1,0.0,1,295.0,0,35,0.0,1.0,7.0
47773,cordeji01,2020,1,CHA,AL,1,2,30,0,0,0,0,80,33,18,2,9,22,0.3,6.08,2.0,3,3.0,0,124.0,4,21,1.0,1.0,3.0
47774,cortene01,2020,1,SEA,AL,0,1,5,1,0,0,0,23,12,13,6,6,8,0.343,15.26,0.0,0,2.0,0,44.0,2,14,0.0,0.0,0.0
47775,couloda01,2020,1,MIN,AL,0,0,2,0,0,0,0,8,2,0,0,3,3,0.2,0.0,0.0,0,0.0,0,13.0,2,0,0.0,0.0,0.0
47776,coveydy01,2020,1,BOS,AL,0,0,8,0,0,0,0,42,18,11,2,2,11,0.31,7.07,0.0,1,0.0,0,60.0,2,11,0.0,0.0,1.0
47777,crichst01,2020,1,ARI,NL,2,2,26,0,0,0,5,78,22,7,1,9,23,0.229,2.42,4.0,2,4.0,0,109.0,8,7,0.0,0.0,5.0
47778,crickky01,2020,1,PIT,NL,0,1,7,0,0,0,0,17,7,1,0,4,7,0.28,1.59,0.0,0,0.0,0,29.0,2,6,0.0,0.0,0.0
47779,crismna01,2020,1,SLN,NL,0,0,6,0,0,0,0,25,6,3,2,1,8,0.2,3.24,1.0,0,0.0,0,31.0,6,3,0.0,0.0,1.0
47780,crochga01,2020,1,CHA,AL,0,0,5,0,0,0,0,18,3,0,0,0,8,0.143,0.0,0.0,0,1.0,0,22.0,1,0,0.0,0.0,0.0
47781,crowewi01,2020,1,WAS,NL,0,2,3,3,0,0,0,25,14,11,5,8,8,0.378,11.88,0.0,0,1.0,0,46.0,0,13,0.0,0.0,1.0
47782,cruzje01,2020,1,SLN,NL,0,0,1,0,0,0,0,3,3,2,0,1,2,0.6,18.0,0.0,0,0.0,0,7.0,0,2,0.0,1.0,0.0
47783,cuetojo01,2020,1,SFN,NL,2,3,12,12,0,0,0,190,61,38,9,26,56,0.248,5.4,0.0,1,3.0,2,277.0,0,41,0.0,2.0,5.0
47784,culbech01,2020,1,ATL,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,1,0,0.0,0.0,0.0
47785,curtijo02,2020,1,TBA,AL,3,0,17,3,0,0,2,75,21,5,3,3,25,0.223,1.8,0.0,0,2.0,0,99.0,7,7,0.0,0.0,1.0
47786,darviyu01,2020,1,CHN,NL,8,3,12,12,0,0,0,228,59,17,5,14,93,0.211,2.01,1.0,3,2.0,0,297.0,0,18,0.0,0.0,7.0
47787,davidma02,2020,1,CIN,NL,0,0,3,0,0,0,0,10,4,2,1,2,1,0.308,5.4,0.0,0,0.0,0,15.0,3,2,0.0,0.0,1.0
47788,davidtu01,2020,1,ATL,NL,0,1,1,1,0,0,0,5,3,2,1,4,2,0.333,10.8,0.0,0,0.0,0,13.0,0,7,0.0,0.0,0.0
47789,davieza01,2020,1,SDN,NL,7,4,12,12,0,0,0,208,55,21,9,19,63,0.216,2.73,0.0,2,0.0,0,276.0,0,26,1.0,1.0,4.0
47790,davisau01,2020,1,PHI,NL,0,0,4,0,0,0,0,9,10,7,1,1,2,0.526,21.0,0.0,0,0.0,0,20.0,1,7,0.0,0.0,0.0
47791,davisau01,2020,2,PIT,NL,0,0,5,0,0,0,0,11,1,1,0,1,3,0.091,2.45,0.0,0,0.0,0,12.0,2,1,0.0,0.0,1.0
47792,daviswa01,2020,1,COL,NL,0,1,5,0,0,0,2,13,9,10,3,3,3,0.409,20.77,1.0,2,0.0,0,25.0,2,10,0.0,0.0,0.0
47793,daytogr01,2020,1,ATL,NL,2,1,18,0,0,0,0,82,22,7,4,11,32,0.214,2.3,1.0,0,1.0,0,117.0,5,9,1.0,1.0,0.0
47794,degroja01,2020,1,NYN,NL,4,2,12,12,0,0,0,204,47,18,7,18,104,0.19,2.38,0.0,4,0.0,0,268.0,0,21,0.0,2.0,1.0
47795,dejonch01,2020,1,HOU,AL,0,1,3,2,0,0,0,22,12,12,2,4,9,0.375,14.73,0.0,0,1.0,0,38.0,0,12,0.0,1.0,1.0
47796,deleojo03,2020,1,CIN,NL,0,0,5,0,0,0,0,18,6,12,1,11,10,0.25,18.0,2.0,0,0.0,0,35.0,2,12,0.0,0.0,0.0
47797,delpomi01,2020,1,PIT,NL,0,0,5,0,0,0,0,11,7,7,0,8,2,0.412,17.18,1.0,1,0.0,0,25.0,1,7,0.0,0.0,1.0
47798,demertr01,2020,1,DET,AL,0,0,1,0,0,0,0,3,4,4,2,0,0,0.571,36.0,0.0,0,0.0,0,7.0,1,4,0.0,0.0,0.0
47799,dermoma01,2020,1,CHN,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0
47800,desclan01,2020,1,CIN,NL,1,2,9,7,0,0,0,101,41,27,7,16,25,0.301,7.22,0.0,1,3.0,0,158.0,1,27,0.0,3.0,1.0
47801,detwiro01,2020,1,CHA,AL,1,1,16,0,0,0,0,59,19,7,2,5,15,0.253,3.2,1.0,1,1.0,0,81.0,4,8,0.0,0.0,2.0
47802,devench02,2020,1,HOU,AL,0,1,4,0,0,0,0,11,7,6,1,3,5,0.389,14.73,0.0,0,0.0,0,21.0,0,6,0.0,0.0,0.0
47803,diazed04,2020,1,NYN,NL,2,1,26,0,0,0,6,77,18,5,2,14,50,0.191,1.75,0.0,1,2.0,0,110.0,19,6,0.0,0.0,0.0
47804,diazja01,2020,1,COL,NL,1,2,24,0,0,0,4,60,31,17,4,14,17,0.365,7.65,1.0,2,3.0,0,106.0,12,21,2.0,2.0,4.0
47805,diehlph01,2020,1,COL,NL,0,0,6,0,0,0,0,18,7,7,2,1,4,0.292,10.5,0.0,0,0.0,0,25.0,2,7,0.0,0.0,0.0
47806,diekmja01,2020,1,OAK,AL,2,0,21,0,0,0,0,64,8,1,1,12,31,0.114,0.42,1.0,0,1.0,0,84.0,2,2,1.0,0.0,1.0
47807,dobnara01,2020,1,MIN,AL,6,4,10,10,0,0,0,140,50,21,3,13,27,0.278,4.05,0.0,0,4.0,0,200.0,0,21,0.0,1.0,9.0
47808,dolisra01,2020,1,TOR,AL,2,2,24,0,0,0,5,72,16,4,1,14,31,0.193,1.5,0.0,3,1.0,0,100.0,9,9,2.0,0.0,4.0
47809,doolise01,2020,1,WAS,NL,0,2,11,0,0,0,0,23,9,5,3,4,6,0.3,5.87,2.0,0,0.0,0,36.0,3,6,1.0,1.0,0.0
47810,doyleto01,2020,1,COL,NL,0,0,3,0,0,0,0,7,6,6,0,4,2,0.462,23.14,0.0,0,0.0,0,17.0,2,6,0.0,0.0,0.0
47811,drakeol01,2020,1,TBA,AL,0,2,11,0,0,0,2,33,7,7,2,6,7,0.189,5.73,1.0,1,0.0,0,45.0,4,8,1.0,1.0,0.0
